,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,key,year,distance,direction,gridID
12323,10,9,0, TS,24.6,65.6,45,999,28.67,-21.77999878,7.149993896,77.5,300.0200195,             NICOLE2016,2016,28.34014274,331.77119,2265
12324,10,9,600, TS,24.1,65.5,55,996,28.91,-21.77999878,7.149993896,77.5,300.0200195,             NICOLE2016,2016,35.1154986,354.5043783,2142
12325,10,9,1200, TS,24,65.4,55,993,28.91,-21.77999878,7.149993896,77.5,300.0200195,             NICOLE2016,2016,9.356779809,355.4466222,2142
12326,10,9,1800, TS,24.1,65.3,55,992,29.15,-21.77999878,7.149993896,77.5,300.0200195,             NICOLE2016,2016,9.356779809,351.7582492,2142
12327,10,10,0, TS,24.3,65.2,50,992,28.97,0.199996948,9.059997559,74.5,300.6900024,             NICOLE2016,2016,15.18792498,312.5261465,2265
12328,10,10,600, TS,24.8,65.2,50,992,28.539999,0.199996948,9.059997559,74.5,300.6900024,             NICOLE2016,2016,34.54671087,180,2265
12329,10,10,1200, TS,25.4,65.2,50,992,28.09,0.199996948,9.059997559,74.5,300.6900024,             NICOLE2016,2016,41.45605305,180,2388
12330,10,10,1800, TS,26,65.3,50,992,28.119999,0.199996948,9.059997559,74.5,300.6900024,             NICOLE2016,2016,41.9209367,176.2956134,2388
12331,10,11,0, TS,26.5,65.5,50,992,27.859999,-14.25999451,19.80000305,79.5,300.3300171,             NICOLE2016,2016,36.70251857,177.60951,2511
12332,10,11,600, TS,26.8,65.6,50,991,27.51,-14.25999451,19.80000305,79.5,300.3300171,             NICOLE2016,2016,21.62834828,180.6177403,2511
12333,10,11,1200, TS,27.1,65.8,60,987,27.55,-14.25999451,19.80000305,79.5,300.3300171,             NICOLE2016,2016,24.11190071,185.1981994,2512
12334,10,11,1800, HU,27.2,66.2,70,980,28.06,-14.25999451,19.80000305,79.5,300.3300171,             NICOLE2016,2016,25.54430919,190.9876227,2635
12335,10,12,0, HU,27.4,66.6,75,976,27.109999,3.119995117,-20.96000671,75.5,301.1699829,             NICOLE2016,2016,28.17979717,194.472711,2635
12336,10,12,600, HU,27.6,66.8,85,973,27.019999,3.119995117,-20.96000671,75.5,301.1699829,             NICOLE2016,2016,18.47153725,188.943406,2636
12337,10,12,1200, HU,28,66.9,95,969,27.47,3.119995117,-20.96000671,75.5,301.1699829,             NICOLE2016,2016,28.30510299,185.909005,2636
12338,10,12,1800, HU,28.7,66.8,105,962,28.519999,3.119995117,-20.96000671,75.5,301.1699829,             NICOLE2016,2016,48.74612804,166.7746488,2759
12339,10,13,0, HU,29.6,66.5,115,954,27.49,-7.63999939,-21.1499939,74,300.0599976,             NICOLE2016,2016,64.76539834,5.671251788,2881
12340,10,13,600, HU,30.6,66.2,120,950,26.48,4.979995728,17.94999695,75.5,300.3900146,             NICOLE2016,2016,71.38257906,346.7029364,3004
12341,10,13,1200, HU,31.6,65.3,110,956,26.029999,-18.27999878,8.979995728,82,299.2000122,             NICOLE2016,2016,87.2289549,235.7563567,3126
12342,10,13,1500, HU,32.3,64.7,105,959,26.189999,-18.27999878,8.979995728,82,299.2000122,             NICOLE2016,2016,59.80399475,206.2201249,3249
12343,10,13,1800, HU,33,63.9,95,962,25.689999,-18.27999878,8.979995728,82,299.2000122,             NICOLE2016,2016,67.12036432,1.113947394,3248
12344,10,14,0, HU,34,62.1,85,967,25.16,-12.07000732,-15.63000488,74,297.4199829,             NICOLE2016,2016,124.6134985,57.69870061,3369
12345,10,14,600, HU,34.9,60.5,75,972,25.65,-2.070007324,-5.199996948,76.5,298,             NICOLE2016,2016,110.3479136,75.04262365,3490
12346,10,14,1200, HU,35.6,58.9,70,975,24.63,-2.070007324,-5.199996948,76.5,298,             NICOLE2016,2016,102.4164676,40.15171425,3612
12347,10,14,1800, HU,36.4,56.5,65,977,25.18,-15.86999512,8.580001831,74,296.6699829,             NICOLE2016,2016,145.0899381,190.5655325,3732
12348,10,15,0, HU,37.2,54.2,65,974,25.49,3.899993896,-24.02000427,74.5,296.7000122,             NICOLE2016,2016,138.7295788,262.9596567,3853
12349,10,15,600, HU,38,52.6,75,965,24.21,9.369995117,1.5,73,296.8800049,             NICOLE2016,2016,103.5677696,259.0426905,3851
12350,10,15,1200, HU,38.7,51.1,75,960,24.55,11.02000427,18.55000305,74.25,296.6900024,             NICOLE2016,2016,94.57791626,314.9422373,3973
12351,10,15,1800, HU,39,49.8,75,961,23.97,-23.80000305,14.49000549,73,296.1699829,             NICOLE2016,2016,72.95776149,343.953451,3972
12352,10,16,0, HU,39.3,48.7,75,961,22.49,-28.52999878,10.50999451,74.75,295.7099915,             NICOLE2016,2016,62.4778937,107.2692408,4094
12353,10,16,600, HU,39.1,48,70,962,24.38,-28.52999878,10.50999451,74.75,295.7099915,             NICOLE2016,2016,39.94661938,191.5810171,3970
12354,10,16,1200, HU,38.9,47.2,70,963,24.26,-28.52999878,10.50999451,74.75,295.7099915,             NICOLE2016,2016,45.12430434,195.8988498,3969
12355,10,16,1800, HU,39.4,46.4,65,964,24.9,-28.52999878,10.50999451,74.75,295.7099915,             NICOLE2016,2016,55.05328736,172.2416951,4091
12356,10,17,0, HU,40.1,45.8,65,965,21.67,18.38999939,17.69999695,77,297.2600098,             NICOLE2016,2016,57.92293457,44.38848626,4091
12357,10,17,600, HU,40.6,45.5,65,965,21.06,18.38999939,17.69999695,77,297.2600098,             NICOLE2016,2016,37.98699976,16.99314725,4213
12358,10,17,1200, HU,40.9,45.1,65,966,22.07,18.38999939,17.69999695,77,297.2600098,             NICOLE2016,2016,29.46199867,25.89548208,4213
12359,10,17,1800, HU,41.8,43.6,65,966,20.99,-14.1499939,25.61000061,79.36999512,294.6600037,             NICOLE2016,2016,99.59594278,143.5327139,4334
12360,10,18,0, TS,43.5,41.9,60,966,20.9,22.75,-7.440002441,73.75,293.1199951,             NICOLE2016,2016,145.8009021,278.2570474,4579
12361,11,17,1800, LO,12.5,80.7,20,1006,28.59,-0.380004883,-0.660003662,69.75,300.7099915,               OTTO2016,2016,0,0,805
12362,11,18,0, LO,12.3,81.3,20,1005,28.83,-3.710006714,-5.960006714,73.5,300.7999878,               OTTO2016,2016,42.78213134,84.54052079,805
12363,11,18,600, LO,11.8,81.7,20,1005,28.74,-3.710006714,-5.960006714,73.5,300.7999878,               OTTO2016,2016,43.86347343,158.320942,683
12364,11,18,1200, LO,11.4,82,20,1005,28.779999,-3.710006714,-5.960006714,73.5,300.7999878,               OTTO2016,2016,34.29433646,173.3062369,683
12365,11,21,0, TD,11.3,79.4,30,1002,28.82,-8.240005493,-9.940002441,75,299.9500122,               OTTO2016,2016,176.2645327,340.1329957,680
12366,11,21,600, TS,11.3,79.3,35,1002,28.81,-8.240005493,-9.940002441,75,299.9500122,               OTTO2016,2016,6.775402184,358.0890561,680
12367,11,21,1200, TS,11.3,79.2,40,1001,28.81,-8.240005493,-9.940002441,75,299.9500122,               OTTO2016,2016,6.775402184,358.1697434,680
12368,4,16,600, EX,35.8,50.3,55,992,18.05,1.289993286,-0.330001831,81,290.2399902,             ARLENE2017,2017,0,0,3603
12369,4,16,1200, EX,35.1,49.5,55,989,18.47,1.289993286,-0.330001831,81,290.2399902,             ARLENE2017,2017,66.0807004,141.9762659,3479
12370,4,16,1800, EX,34.4,48.7,55,986,19.17,-2.490005493,13.95999146,72.75,290.4899902,             ARLENE2017,2017,66.34591077,134.1282605,3479
12371,4,17,0, EX,33.7,47.8,50,987,19.199999,10.80000305,-12.02999878,67.11999512,291.7600098,             ARLENE2017,2017,70.66605751,148.7419992,3355
12372,4,17,600, EX,33.2,47,45,988,19.06,10.80000305,-12.02999878,67.11999512,291.7600098,             ARLENE2017,2017,57.62321569,170.9345088,3354
12373,4,17,1200, EX,32.7,46.1,45,989,18.43,9.220001221,14.22999573,67,291.5700073,             ARLENE2017,2017,62.58057044,198.8478345,3230
12374,4,17,1800, EX,32.3,45.3,40,991,19.4,9.220001221,14.22999573,67,291.5700073,             ARLENE2017,2017,54.19460071,242.7737603,3229
12375,4,18,0, EX,32.1,44.7,40,993,20.18,-5.490005493,-7.899993896,77.25,292.5800171,             ARLENE2017,2017,37.70337512,277.2153641,3106
12376,4,18,600, EX,31.9,44.4,35,994,20.14,-5.490005493,-7.899993896,77.25,292.5800171,             ARLENE2017,2017,22.35965157,287.4774417,3105
12377,4,18,1200, EX,31.6,44.1,35,995,20.02,-5.490005493,-7.899993896,77.25,292.5800171,             ARLENE2017,2017,27.20899834,283.821893,3105
12378,4,18,1800, EX,31.1,43.5,30,996,20.84,13.52000427,8.759994507,67.5,293.4100037,             ARLENE2017,2017,49.4659079,279.3742048,2981
12379,4,19,0, SD,31.1,42.6,30,996,21.029999,14.52000427,-3.949996948,74.75,293.5800171,             ARLENE2017,2017,53.24603447,305.0420086,2980
12380,4,19,600, SD,31.3,41.8,30,996,20.5,-8.029998779,-3.729995728,78,292.8599854,             ARLENE2017,2017,49.25792545,311.6182578,3103
12381,4,19,1200, SD,31.7,41.1,30,996,20.22,-6.899993896,13.66000366,76.5,293.1600037,             ARLENE2017,2017,49.6427165,262.3871348,3102
12382,4,19,1800, SD,32.1,40.4,30,996,20.08,-6.899993896,13.66000366,76.5,293.1600037,             ARLENE2017,2017,49.4954239,211.1989827,3101
12383,4,20,0, TD,32.8,39.6,30,996,19.289999,9.199996948,2.319992065,81.5,292.7399902,             ARLENE2017,2017,67.19238956,196.8082663,3223
12384,4,20,600, TS,33.8,39.2,35,994,19.56,-4.61000061,5.800003052,85.5,292.0499878,             ARLENE2017,2017,72.85229471,21.57383223,3346
12385,4,20,1200, TS,35.4,39.6,35,994,18.63,-4.61000061,5.800003052,85.5,292.0499878,             ARLENE2017,2017,112.865565,342.4957129,3592
12386,4,20,1800, TS,37.3,40.7,40,992,18.4,-18.63000488,9,81,291.6499939,             ARLENE2017,2017,144.8445089,68.33821443,3840
12387,4,21,0, TS,39,43,45,990,17.699999,-15.86999512,9.429992676,79.75,290.8499756,             ARLENE2017,2017,171.4935049,27.17898072,3965
12388,4,21,600, TS,40,46.3,45,990,17.199999,-12.8999939,7.709991455,82,290.4500122,             ARLENE2017,2017,189.0021412,173.9308008,4091
12389,4,21,1200, EX,39.9,49.3,45,990,18.119999,-12.99000549,-10.02000427,83.5,290.6400146,             ARLENE2017,2017,159.0447097,354.941848,4094
12390,4,21,1800, EX,38.5,50.8,40,992,18.05,-6.449996948,-7.880004883,82,291.1799927,             ARLENE2017,2017,125.723079,49.5126794,3973
12391,4,22,0, EX,36.3,51.2,40,994,18.17,-5.490005493,-5,74.25,290.8599854,             ARLENE2017,2017,153.5824272,174.6620501,3727
12392,4,22,600, EX,34.7,50,40,996,19.1,4.36000061,-8.660003662,77,290.9100037,             ARLENE2017,2017,129.524656,104.0646439,3480
12393,4,22,1200, EX,32.8,48.7,35,999,19.63,12.02000427,-4.089996338,75.11999512,292.1099854,             ARLENE2017,2017,151.0304054,287.056141,3233
12394,4,22,1800, EX,31.9,46.4,30,1001,19.07,12.02000427,-4.089996338,75.11999512,292.1099854,             ARLENE2017,2017,147.9478018,273.6316917,3107
12395,6,19,1800, DB,23.6,88.6,35,1003,28.779999,-4.259994507,-0.400009155,79.36999512,300.4899902,              CINDY2017,2017,0,0,2165
12396,6,20,0, DB,24,89.2,35,1000,28.18,-4.279998779,-2.990005493,78.5,300.9500122,              CINDY2017,2017,46.93127341,159.1434671,2166
12397,6,20,600, DB,24.4,89.8,35,999,28.289999,-4.279998779,-2.990005493,78.5,300.9500122,              CINDY2017,2017,46.83618288,134.8281528,2290
12398,6,20,1200, DB,25,90.3,40,997,28.09,-4.279998779,-2.990005493,78.5,300.9500122,              CINDY2017,2017,51.99680373,138.4466108,2290
12399,6,20,1800, TS,25.6,90.6,45,996,28.38,-4.279998779,-2.990005493,78.5,300.9500122,              CINDY2017,2017,45.49484251,161.905624,2413
12400,6,21,0, TS,26.2,90.9,50,995,27.9,6.199996948,8.020004272,78,300.75,              CINDY2017,2017,45.4562891,171.478602,2537
12401,6,21,600, TS,26.8,91.5,50,994,28.529999,-5.770004272,-12.96000671,77.36999512,299.8999939,              CINDY2017,2017,55.63293082,183.2774646,2537
12402,6,21,1200, TS,27.3,92.3,50,993,28.26,-5.770004272,-12.96000671,77.36999512,299.8999939,              CINDY2017,2017,60.14032515,211.0831724,2661
12403,6,21,1800, TS,27.8,93,45,993,28.48,-5.770004272,-12.96000671,77.36999512,299.8999939,              CINDY2017,2017,55.06577849,228.8837504,2662
12404,6,22,0, TS,28.5,93.4,45,992,27.8,7.959991455,11.05999756,76.36999512,300.7399902,              CINDY2017,2017,54.15728066,204.8066202,2785
12405,6,22,600, TS,29.4,93.6,45,991,28.269999,-4.690002441,14.55000305,79.75,299.6499939,              CINDY2017,2017,63.3487873,185.017324,2908
12406,6,22,700, TS,29.8,93.7,45,991,0,-4.690002441,14.55000305,79.75,299.6499939,              CINDY2017,2017,28.28277872,180.2945204,2909
12407,6,22,1200, TS,30.5,93.8,40,993,0,-0.61000061,-10.04000854,88.5,297.4500122,              CINDY2017,2017,48.73301157,172.3476407,3032
12408,6,22,1800, TS,31.6,93.8,35,996,0,-10.47000122,-4.680007935,80.25,298.6199951,              CINDY2017,2017,76.00276392,0,3155
12409,6,23,0, TD,32.8,93.6,30,999,0,11.61999512,10.66000366,90.61999512,297.2000122,              CINDY2017,2017,83.73254482,357.6359524,3277
12410,6,23,600, TD,34.2,92.8,30,1000,0,0.36000061,-0.580001831,90.75,297.6799927,              CINDY2017,2017,107.1500756,131.9863861,3523
12411,6,23,1200, TD,35.5,90.8,30,1001,0,7.720001221,21.38000488,88,298.1499939,              CINDY2017,2017,144.6595541,37.4552599,3644
12412,6,23,1800, LO,36.7,88.1,25,1002,0,9.580001831,12.58999634,84.75,297.8699951,              CINDY2017,2017,172.020449,196.771504,3764
12413,6,24,0, LO,37.7,84.4,25,1003,0,5.979995728,-7.880004883,92.5,293.3999939,              CINDY2017,2017,215.0132551,56.7531109,3883
12414,6,24,600, LO,38.9,78.5,25,1003,0,14.17999268,-2.970001221,78.5,296.4199829,              CINDY2017,2017,330.4157048,171.8596777,4000
12415,7,5,1200, LO,11.8,35.9,20,1010,27.75,-8.430007935,6.25,81.5,299.6499939,               FOUR2017,2017,0,0,637
12416,7,5,1800, TD,12,37.1,25,1010,27.55,-6.169998169,-2.259994507,77.36999512,299.5999756,               FOUR2017,2017,82.29856744,108.9919122,638
12417,7,6,0, TD,12.4,38.6,25,1010,27.23,-4.520004272,1.869995117,84.25,299.9400024,               FOUR2017,2017,105.0016274,99.09676269,762
12418,7,6,600, TD,12.8,40.3,25,1010,26.71,-3.020004272,-0.350006104,81,299.5800171,               FOUR2017,2017,117.9142073,97.90570698,764
12419,7,6,1200, TD,13.3,42.2,25,1009,27.25,-0.660003662,-2.910003662,78.36999512,299.2999878,               FOUR2017,2017,132.470281,118.102492,889
12420,7,6,1800, TD,13.8,44.1,25,1010,27.47,-7.979995728,-0.199996948,76.5,299.5499878,               FOUR2017,2017,132.2158461,18.24334378,891
12421,7,7,0, TD,14.3,46,25,1011,27.519999,-7.050003052,1.130004883,83,299.8499756,               FOUR2017,2017,131.9520661,197.9438322,1016
12422,7,7,600, TD,14.8,47.9,25,1011,27.3,-6.690002441,1.509994507,79.25,299.8699951,               FOUR2017,2017,131.6789657,233.9934041,1018
12423,7,7,1200, TD,15.4,49.7,25,1011,27.42,-2.979995728,0.490005493,82,298.7999878,               FOUR2017,2017,127.0281139,291.8403713,1143
12424,7,18,600, TS,11.3,55.4,40,1008,28.42,-11.49000549,1.669998169,74.75,300.8300171,                DON2017,2017,0,0,656
12425,7,18,1200, TS,11.4,57.1,35,1011,28.56,-11.1000061,-0.040008545,73.86999512,301.039978,                DON2017,2017,115.3686125,152.7164185,658
12426,7,30,1800, TD,28.4,85.4,30,1009,29.51,7.61000061,1.13999939,71,301.9899902,              EMILY2017,2017,0,0,2777
12427,7,31,0, TS,28,84.6,35,1008,29.429998,2.009994507,-4.089996338,74.50999451,301.0100098,              EMILY2017,2017,56.00744185,99.5259784,2653
12428,7,31,600, TS,27.7,83.9,40,1006,29.55,2.009994507,-4.089996338,74.50999451,301.0100098,              EMILY2017,2017,47.52207344,71.19130903,2653
12429,7,31,1200, TS,27.5,83.1,45,1003,30.099998,7.339996338,3.11000061,81.88999939,299.289978,              EMILY2017,2017,50.89637652,40.60005882,2652
12430,7,31,1445, TS,27.5,82.7,50,1001,30.289999,7.339996338,3.11000061,81.88999939,299.289978,              EMILY2017,2017,24.51463482,16.70912601,2652
12431,7,31,1800, TS,27.5,82.2,35,1005,0,7.339996338,3.11000061,81.88999939,299.289978,              EMILY2017,2017,30.64328606,20.46770169,2651
12432,8,1,0, TD,27.5,81.3,30,1006,0,1.520004272,-3.770004272,82.91999817,298.6699829,              EMILY2017,2017,55.15783132,49.1875977,2650
12433,8,1,600, TD,27.8,80.4,30,1008,0,8.289993286,5.199996948,80.80999756,299.0700073,              EMILY2017,2017,58.85335099,119.8348062,2649
12434,8,1,1200, TD,28.7,79.5,30,1010,29.55,8.289993286,5.199996948,80.80999756,299.0700073,              EMILY2017,2017,82.8691265,107.6557726,2771
12435,8,1,1800, TD,29.7,78.6,30,1010,28.789999,4.679992676,7.279998779,75.67999268,299.7200012,              EMILY2017,2017,87.86501865,6.578764456,2893
12436,8,2,0, LO,30.7,78.1,30,1011,28.849998,7.699996948,3.459991455,79.36999512,300.5999756,              EMILY2017,2017,75.26848727,310.7739042,3016
12437,8,6,1800, LO,15.5,81.5,30,1008,29.25,-8.630004883,-3.649993896,76.5,301.1099854,           FRANKLIN2017,2017,0,0,1174
12438,8,7,0, TS,16.1,82.7,35,1006,29.429998,-3.13999939,6.380004883,75.00999451,300.8599854,           FRANKLIN2017,2017,89.90710104,275.6144775,1176
12439,8,7,600, TS,16.7,83.6,40,1004,29.4,-14.13999939,10.59999084,78.50999451,300.4599915,           FRANKLIN2017,2017,72.64409122,324.6921929,1299
12440,8,7,1200, TS,17.4,84.4,45,1002,29.359999,-8.559997559,-5.910003662,77.75999451,301.1900024,           FRANKLIN2017,2017,71.63655682,5.69116522,1423
12441,8,7,1800, TS,18.1,85.3,50,999,29.609999,-8.559997559,-5.910003662,77.75999451,301.1900024,           FRANKLIN2017,2017,76.46314703,35.15567298,1424
12442,8,8,0, TS,18.8,86.6,50,995,29.689999,-13.58999634,6.509994507,85.88999939,299.2299805,           FRANKLIN2017,2017,97.97393043,75.36162172,1548
12443,8,8,345, TS,19.1,87.6,50,995,0,-13.58999634,6.509994507,85.88999939,299.2299805,           FRANKLIN2017,2017,68.55714063,62.84319853,1549
12444,8,8,600, TS,19.2,87.9,50,996,0,-13.58999634,6.509994507,85.88999939,299.2299805,           FRANKLIN2017,2017,20.76425614,34.72197069,1673
12445,8,8,1200, TS,19.6,88.9,40,998,0,-11.8999939,-7.169998169,81.38999939,298.7799988,           FRANKLIN2017,2017,70.78827704,81.98199963,1674
12446,8,8,1800, TS,19.9,89.8,35,999,0,-11.8999939,-7.169998169,81.38999939,298.7799988,           FRANKLIN2017,2017,62.08819604,143.4422561,1675
12447,8,9,0, TS,20.2,90.9,40,996,28.82,-4.830001831,17.92999268,96.13000488,296.3999939,           FRANKLIN2017,2017,74.34433488,168.7067641,1799
12448,8,9,600, TS,20.4,92.2,55,994,29,1.959991455,1.149993896,80.88000488,300.6799927,           FRANKLIN2017,2017,85.36811571,177.5277356,1800
12449,8,9,1200, TS,20.2,93.3,60,987,28.83,1.959991455,1.149993896,80.88000488,300.6799927,           FRANKLIN2017,2017,72.60905636,16.68511181,1801
12450,8,9,1800, HU,20.2,94.4,65,984,30.23,3.699996948,-13.61000061,75.63000488,301.7999878,           FRANKLIN2017,2017,71.32793303,11.59358043,1802
12451,8,10,0, HU,20.3,95.5,75,981,29.119999,1.88999939,20.69000244,74.5,300.75,           FRANKLIN2017,2017,71.6389608,22.42897343,1803
12452,8,10,500, HU,20,96.6,70,990,28.81,1.339996338,-4.380004883,93.25,291.2999878,           FRANKLIN2017,2017,74.30055587,154.8432115,1681
12453,8,10,600, TS,20,96.8,60,991,0,1.339996338,-4.380004883,93.25,291.2999878,           FRANKLIN2017,2017,12.98531494,175.2767016,1682
12454,8,10,1200, TD,19.8,98.3,25,1000,0,1.339996338,-4.380004883,93.25,291.2999878,           FRANKLIN2017,2017,98.42607076,128.8168269,1683
12455,8,12,0, LO,22.4,66.8,25,1013,28.88,-2.050003052,4.059997559,74.86999512,300.9500122,               GERT2017,2017,0,0,2021
12456,8,12,600, LO,22.7,67.8,25,1013,28.83,-2.050003052,4.059997559,74.86999512,300.9500122,               GERT2017,2017,67.09286628,228.6840666,2022
12457,8,12,1200, LO,23.2,68.7,25,1013,28.98,-2.050003052,4.059997559,74.86999512,300.9500122,               GERT2017,2017,66.87571642,196.3648663,2146
12458,8,12,1800, TD,24,69.4,30,1013,29.13,-8.970001221,-2.169998169,73.5,301.25,               GERT2017,2017,70.84861791,164.1151431,2146
12459,8,13,0, TS,24.9,70,35,1012,29.38,0.209991455,5.729995728,74.66999817,300.9500122,               GERT2017,2017,72.73923437,144.4053359,2270
12460,8,13,600, TS,25.8,70.6,35,1012,29.47,0.209991455,5.729995728,74.66999817,300.9500122,               GERT2017,2017,72.59736105,143.199497,2393
12461,8,13,1200, TS,26.8,71.2,35,1012,29.72,-6.520004272,8.809997559,74.16999817,300.6699829,               GERT2017,2017,78.45418559,187.3723458,2517
12462,8,13,1800, TS,27.7,71.6,35,1012,29.679998,-4.669998169,-2.430007935,73.03999329,301.4799805,               GERT2017,2017,66.86199587,277.2768493,2640
12463,8,14,0, TS,28.5,71.9,40,1009,29.609999,9.149993896,0.970001221,77.05999756,301.2799988,               GERT2017,2017,58.22042937,331.6920194,2764
12464,8,14,600, TS,29.2,72.1,45,1006,29.51,-10.86000061,-1.850006104,78.05999756,300.9500122,               GERT2017,2017,49.85684367,352.2794582,2887
12465,8,14,1200, TS,29.7,72.2,50,1002,29.48,-10.86000061,-1.850006104,78.05999756,300.9500122,               GERT2017,2017,35.06670329,359.1695354,2887
12466,8,14,1800, TS,30.2,72.3,55,996,29.15,-10.86000061,-1.850006104,78.05999756,300.9500122,               GERT2017,2017,35.06159,2.087257919,3010
12467,8,15,0, TS,30.8,72.3,60,992,29.029999,19.56999207,4.61000061,75,301.3200073,               GERT2017,2017,41.45605305,0,3010
12468,8,15,600, HU,31.5,72.3,65,986,28.849998,-8.75,5.459991455,76.36999512,301.2200012,               GERT2017,2017,48.36539522,180,3133
12469,8,15,1200, HU,32.3,72.1,70,982,28.529999,-8.75,5.459991455,76.36999512,301.2200012,               GERT2017,2017,56.5059629,188.3248976,3256
12470,8,15,1800, HU,33.2,71.8,70,980,28.119999,-8.75,5.459991455,76.36999512,301.2200012,               GERT2017,2017,64.58140433,175.4616822,3379
12471,8,16,0, HU,34.2,71,75,976,27.41,2.75,11.5,80.5,300.5200195,               GERT2017,2017,82.99687603,52.66541326,3501
12472,8,16,600, HU,35.4,69.5,80,973,27.63,2.75,11.5,80.5,300.5200195,               GERT2017,2017,118.8121508,135.4303817,3622
12473,8,16,1200, HU,36.8,67.1,85,969,27.51,-1.580001831,3.569992065,85,299.9799805,               GERT2017,2017,165.2434727,259.4972026,3743
12474,8,16,1800, HU,38.2,64.1,95,962,26.81,4.130004883,16.49000549,81,300.539978,               GERT2017,2017,190.7707575,352.742706,3986
12475,8,17,0, HU,39.4,60.4,90,964,27.369999,-8.770004272,11.25999451,75.5,298,               GERT2017,2017,215.7755052,185.7681302,4105
12476,8,17,600, HU,40.7,56.2,80,968,27.06,13.38999939,5.63999939,79.5,299.25,               GERT2017,2017,239.5770373,289.0297222,4224
12477,8,17,1200, TS,42.2,52,60,981,23.47,11.84999084,-3.300003052,90.11999512,295.4700012,               GERT2017,2017,240.9006275,287.5359912,4466
12478,8,16,600, LO,13.7,45.8,25,1013,28.07,-1.589996338,1.179992676,78,299.8900146,             HARVEY2017,2017,0,0,893
12479,8,16,1200, LO,13.7,47.4,25,1010,28.019999,-2,0.669998169,78.11999512,300.1499939,             HARVEY2017,2017,107.4040492,154.1895145,894
12480,8,16,1800, LO,13.6,49,25,1009,28.31,-4.460006714,-1.470001221,76,300.4400024,             HARVEY2017,2017,107.6488058,64.49626634,896
12481,8,17,0, LO,13.6,50.6,25,1010,28.56,-1.25,4.559997559,76,300.5200195,             HARVEY2017,2017,107.4495851,32.06635198,897
12482,8,17,600, TD,13.4,52,25,1008,28.779999,-2.649993896,0.559997559,76.61999512,300.5599976,             HARVEY2017,2017,95.06760624,109.4096271,899
12483,8,17,1200, TD,13.1,53.4,30,1008,28.67,-2.649993896,0.559997559,76.61999512,300.5599976,             HARVEY2017,2017,96.41010641,120.9945564,777
12484,8,17,1800, TS,13,55,35,1004,28.599998,-3.75,-5.300003052,80,300.2000122,             HARVEY2017,2017,107.915576,91.08592865,779
12485,8,18,0, TS,13,56.6,40,1003,29.289999,-1.75,0.690002441,76.61999512,300.7200012,             HARVEY2017,2017,107.7159218,65.10363904,780
12486,8,18,600, TS,13,58.4,40,1004,29.42,-1.75,0.690002441,76.61999512,300.7200012,             HARVEY2017,2017,121.1803591,84.71271355,782
12487,8,18,1000, TS,13.1,59.6,40,1004,29.67,-1.970001221,0.449996948,74.75,301.3499756,             HARVEY2017,2017,81.06566328,123.6773222,783
12488,8,18,1200, TS,13.1,60.3,40,1004,29.599998,-1.970001221,0.449996948,74.75,301.3499756,             HARVEY2017,2017,47.10671754,94.11507883,784
12489,8,18,1500, TS,13.2,61.2,40,1004,29.42,-1.970001221,0.449996948,74.75,301.3499756,             HARVEY2017,2017,60.94634975,53.68997508,785
12490,8,18,1800, TS,13.2,62.2,35,1005,29.72,-5.339996338,-4.660003662,75.36999512,301.0299988,             HARVEY2017,2017,67.26785322,42.6976007,786
12491,8,19,0, TS,13.4,64,35,1005,29.609999,-1.960006714,2.169998169,76.94000244,300.4899902,             HARVEY2017,2017,121.8184406,56.66145912,911
12492,8,19,600, TS,13.5,65.7,35,1005,29.609999,-1.960006714,2.169998169,76.94000244,300.4899902,             HARVEY2017,2017,114.4458183,141.9300935,913
12493,8,19,1200, TD,13.7,67.5,30,1006,29.63,-2.259994507,0.589996338,75.44000244,301.1600037,             HARVEY2017,2017,121.6679432,108.276163,914
12494,8,19,1800, WV,13.8,69.2,30,1007,29.72,-11.74000549,-5.399993896,75.94000244,301.5899963,             HARVEY2017,2017,114.3014574,19.16500369,916
12495,8,20,0, WV,14,71,30,1007,29.699999,-8.899993896,4.86000061,75.50999451,301.75,             HARVEY2017,2017,121.5141555,154.2907091,918
12496,8,20,600, WV,14.2,72.9,30,1007,28.8,-12.16999817,1.569992065,75.50999451,301.6699829,             HARVEY2017,2017,128.0696506,184.3214403,920
12497,8,20,1200, WV,14.4,75,30,1006,29.3,-10.18000793,0.349990845,75.00999451,301.5999756,             HARVEY2017,2017,141.2773648,346.5937594,1045
12498,8,20,1800, WV,14.7,76.8,30,1007,29.21,-11.1000061,-4.5,76.25999451,301.3499756,             HARVEY2017,2017,122.1505827,272.5084751,1047
12499,8,21,0, WV,15.1,78.6,25,1007,28.71,-6.419998169,5,77.5,301.2999878,             HARVEY2017,2017,123.3225388,235.0367094,1048
12500,8,21,600, WV,15.7,80.5,25,1008,29.23,-5.940002441,1.839996338,77,300.7999878,             HARVEY2017,2017,133.1794888,287.7059844,1173
12501,8,21,1200, WV,16.4,82.5,25,1008,29.64,-8.320007324,-1.320007324,74.36999512,301.9500122,             HARVEY2017,2017,141.3320729,226.2613215,1298
12502,8,21,1800, WV,17.3,84.6,25,1008,29.32,-5.910003662,-2.050003052,72.5,301.5,             HARVEY2017,2017,152.1517302,1.07460879,1423
